idx,PRODUCT_CODE,product_name,BRAND_NAME
2272,421112510,STABOSE - 0.3 TABLET,STABOSE
2273,421110725,STABOSE INSTA  0.2 TABLET,STABOSE
2274,421110736,STABOSE INSTA  0.3 TABLET,STABOSE
2275,421110651,STABOSE M - 0.2 TABLETS,STABOSE
2276,421112512,STABOSE M - 0.3 TABLETS,STABOSE
2277,421112511,STABOSE M TABLETS,STABOSE
2278,494440111,STADINE - 30 CAPSULES 1X60 C,STADINE
2279,491110247,STADINE 30 CAPSULES,STADINE
2280,491110082,STADINE 40 CAPSULES,STADINE
2281,491110023,STADINE ORAL SOLUTION 4g/60ml,STADINE
2282,420004243,STERILE DILUENT FOR MEGVAL 50 MG,MEGVAL
2283,420006743,STERILE DILUENT FOR MELPHALAN INJE 10 ML,MELPHALAN
2284,421111295,STROCOZ 500 TABLETS,STROCOZ
2285,421112083,STROCOZ PLUS TABLET,STROCOZ
2286,421112084,STROCOZ SYRUP 60 ML,STROCOZ
2287,421112085,STROCOZ-2 INJECTION,STROCOZ
2288,421112086,STROCOZ-4 INJECTION,STROCOZ
2289,424442109,SUCROFERIC OXYHYDROXIDE CHEWABLE TABLET,SUCROFERRIC
2290,423331119,SUPER - FE SYRUP,SUPER
2291,427770591,SUPEXA OD 15 MG TABLET,SUPEXA
2292,427770589,SUPEXA OD 30 MG TABLET,SUPEXA
2293,427770590,SUPEXA OD 60 MG TABLET,SUPEXA
2294,421110894,SUSTIMAX TABLETS,SUSTIMAX
2295,424440235,SUSTINEX-30 TABLETS,SUSTINEX
2296,424440260,SUSTINEX-60 TABLETS,SUSTINEX
2297,421110802,SYLATE CVP TABLETS,SYLATE
2298,421110617,SYLATE INJECTION 2 ML,SYLATE
2299,421110142,SYLATE M TABLET 500 MG,SYLATE
2300,421110143,SYLATE T 500 TABLET,SYLATE
2301,420000603,SYLATE T TABLET,SYLATE
2302,424441083,SYLATE TABLET 500 MG,SYLATE
2303,424441082,SYLATE TABLETS 250 MG 10,SYLATE
2304,421112918,SYNVISC ONE 48 MG/6 ML INJECTION,SYNVISC
2305,424440788,TAMLET 2 CAPSULES,TAMLET
2306,421111289,TAMLET 4 CAPSULES,TAMLET
2307,423330399,TAPENTA - 100 TABLETS 10X10 T,TAPENTA
2308,423330397,TAPENTA - 50 TABLETS 10X10 T,TAPENTA
2309,423330398,TAPENTA  75 TABLETS,TAPENTA
2310,423330426,TAPENTA-P TABLETS,TAPENTA
2311,420000808,TAPIC 2.25 GM INJECTION,TAPIC
2312,421111530,TAPIC EM 1.125 GM INJECTION,TAPIC
2313,420000604,TAPIC INJECTION 4.5 gm,TAPIC
2314,421112494,TAPICEM 2.25GM INJECTION,TAPIC EM
2315,421112178,TAPICEM 4.5 GM INJECTION,TAPIC EM
2316,421112919,TARGOCID 200 MG/3 ML INJECTION,TARGOCID
2317,421112920,TARGOCID 400 MG INJECTION,TARGOCID
2318,491110199,TASPIANCE INJ 135 MCG/0.5ML PFS,TASPIANCE
2319,491110378,TASPIANCE INJ 180 MCG/0.5ML PFS,TASPIANCE
2320,424440878,TAVIN 300 MG TABLET 30s,TAVIN
2321,421113117,TAVIN AF TABLET 30T,TAVIN
2322,424440817,TAVIN EM 300/200 MG TABLET 30s,TAVIN
2323,494440004,TAVIN EM TABLET,TAVIN
2324,424441483,TAVIN LN KIT 5X6 KIT,TAVIN
2325,494440016,TAVIN TABLET,TAVIN
2326,424440874,TAVIN-L TABLETS,TAVIN
2327,421111872,TAXOTERE 20 MG/1ML INJECTION,TAXOTERE
2328,421111873,TAXOTERE 80 MG/4ML INJECTION,TAXOTERE
2329,423331197,TAZOTUM 1.125 GM INJECTION,TAZOTUM
2330,423331198,TAZOTUM 2.25 GM INJECTION,TAZOTUM
2331,423331199,TAZOTUM 4.5 GM INJECTION,TAZOTUM
2332,423331239,TELRIA 40 TABLET,TELRIA
2333,423331764,TELRIA H TABLET,TELRIA
2334,421112921,TELSITE 20 MG TABLET 10x15T,TELSITE
2335,421112922,TELSITE 40 MG TABLET 10x15T,TELSITE
2336,421112923,TELSITE 80 MG TABLET 10x15T,TELSITE
2337,421112924,TELSITE AM TABLET 10x10T,TELSITE
2338,421112926,TELSITE AMH 40 TABLET,TELSITE
2339,421112925,TELSITE H 40 TABLET 10x10T,TELSITE
2340,422220040,TEMCURE 100 CAPSULES,TEMCURE
2341,422220039,TEMCURE 20 CAPSULES,TEMCURE
2342,422220073,TEMCURE 250 CAPSULES,TEMCURE
2343,424441768,TEMNER TABLETS 1X30T,TEMNER
2344,421110677,TEMSAN - 20 CV TABLETS,TEMSAN
2345,421110678,TEMSAN - 40 CV TABLETS,TEMSAN
2346,424440636,TEMSAN  80 H TABLETS,TEMSAN
2347,421110956,TEMSAN - AM 5 TABLETS,TEMSAN
2348,421110955,TEMSAN - AM TABLETS,TEMSAN
2349,424441539,TEMSAN - AM TABLETS 1X15T,TEMSAN
2350,424441698,TEMSAN 20 MG TABLETS 10x15T,TEMSAN
2351,424440932,TEMSAN 20 MG. TABLETS,TEMSAN
2352,424441699,TEMSAN 40 MG TABLETS 10x15T,TEMSAN
2353,424440933,TEMSAN 40 MG. TABLETS,TEMSAN
2354,424441140,TEMSAN 80 CT TABLETS,TEMSAN
2355,424441192,TEMSAN 80 H TABLETS 1X15T,TEMSAN
2356,424441700,TEMSAN 80 MG TABLETS 10x15T,TEMSAN
2357,424440934,TEMSAN 80 MG. TABLETS,TEMSAN
2358,421111794,TEMSAN AM-5 TABLETS 1X15 T,TEMSAN
2359,421112702,TEMSAN BS 2.5/40 TABLET 10x10T,TEMSAN
2360,421112703,TEMSAN BS 5/40 TABLET 10x10T,TEMSAN
2361,424441139,TEMSAN CT 40/12.5 MG TABLET 10X10,TEMSAN
2362,421111094,TEMSAN CT TABLETS,TEMSAN
2363,421111887,TEMSAN CT-6.25 TABLETS,TEMSAN
2364,424440638,TEMSAN H TABLETS,TEMSAN
2365,424441191,TEMSAN H TABLETS 1X15 T,TEMSAN
2366,421112933,TEMSAN LN TABLET 10x15T,TEMSAN
2367,421112983,TEMSAN LNC 12.5 TABLET 10x10T,TEMSAN
2368,421112985,TEMSAN LNC 6.25 TABLET 10x10T,TEMSAN
2369,421112554,TEMSAN TRIO 40 TABLET 1X10T,TEMSAN
2370,423331237,TENDOFIRM CAPSULES,TENDOFIRM
2371,423331753,TENDOFIRM-CG 2 TABLET,TENDOFIRM
2372,422220188,TENECTASE,TENECTASE
2373,421112799,TEPAPRO 100 MG INJECTION,TEPAPRO
2374,421112341,TEPAPRO INJECTION,TEPAPRO
2375,421112469,TERBINAFINE TABLETS IP 250MG,TERBINAFINE
2376,423330149,TERBO CREAM 10 GM,TERBO
2377,423330708,THALORIC 12.5 TABLETS,THALORIC
2378,423330707,THALORIC 6.25 TABLETS,THALORIC
2379,421110961,THIAKLOR - 12.5 TABLETS,THIAKLOR
2380,421110960,THIAKLOR - 6.25 TABLETS,THIAKLOR
2381,423331663,TIBROLIN D TABLETS,TIBROLIN
2382,423331662,TIBROLIN TABLETS,TIBROLIN
2383,423331307,TICABEST TABLETS,TICABEST
2384,421112418,TICAPLAT 60 TABLET,TICAPLAT
2385,421112237,TICAPLAT 90 TABLETS 6X10 T,TICAPLAT
2386,421111973,TICONAZ-P 4.5 INJECTION,TICONAZ
2387,420000628,TIMCIN 200 MG TABLET,TIMCIN
2388,421113148,TIMCIN 250MG/2ML INJECTION,TIMCIN
2389,420000509,TIMCIN 400 1X10,TIMCIN
2390,421113149,TIMCIN 500MG/2ML INJECTION,TIMCIN
2391,421110993,TIMCYN - 3.1 GM INJECTION,TIMCYN
2392,423331567,TIVIBACT INJECTION,TIVIBACT
2393,424441010,TOPERIZONE - 150 TABLETS,TOPERIZONE
2394,424441299,TOPERIZONE - 450 SR TABLETS,TOPERIZONE
2395,421112087,TOPERIZONE D TABLET,TOPERIZONE
2396,423331438,TOPINOVA CREAM,TOPINOVA
2397,421112088,TORPIZA 100 TABLET,TORPIZA
2398,421112089,TORPIZA 25 TABLET,TORPIZA
2399,421112090,TORPIZA 50 TABLET,TORPIZA
2400,423330801,TOSIBAN 37.5 MG INJECTION 5 ML,TOSIBAN
2401,423330800,TOSIBAN 6.75 MG INJECTION 0.9 ML,TOSIBAN
2402,421112486,TRASPOR INJECTION 50MG/VIAL,TRASPOR
2403,421111928,TRAZUMAB  INJECTION 150 MG,TRAZUMAB
2404,421111913,TRAZUMAB INJECTION 440 MG,TRAZUMAB
2405,420000606,TREDICAL FT 10X10,TREDICAL
2406,429990202,TREDICAL SUSPENSION 60 ML,TREDICAL
2407,427770585,TRELAGLIP 100 MG TABLETS,TRELAGLIP
2408,427770593,TRELAGLIP 25 MG TABLET[2 STRIPS X 2 TAB],TRELAGLIP
2409,427770584,TRELAGLIP 50 MG TABLETS,TRELAGLIP
2410,420005096,TREPROSTINIL INJ 200 MG/20ML,TREPROSTINIL
2411,423330712,TRICOHEP SYRUP 200 ML,TRICOHEP
2412,421111283,TRIOLVANCE 20 TABLETS,TRIOLVANCE
2413,421111284,TRIOLVANCE 40 TABLETS,TRIOLVANCE
2414,421112091,TRIOPTAL 150 TABLET,TRIOPTAL
2415,421112092,TRIOPTAL 300 TABLET,TRIOPTAL
2416,421112093,TRIOPTAL 450 TABLET,TRIOPTAL
2417,421112094,TRIOPTAL 600 TABLET,TRIOPTAL
2418,421112095,TRIOPTAL SUSPENSION 60 ML,TRIOPTAL
2419,423330481,TROXIP OD TABLETS,TROXIP
2420,427770164,TROXIP TABLETS,TROXIP
2421,424441359,TROXPRO TABLETS 10X10 T,TROXPRO
2422,427770114,TRUSTEN 1.0 GM INJECTION,TRUSTEN
2423,423331040,TRUSTEN 250 MG INJECTION,TRUSTEN
2424,423330909,TRUSTEN 500 MG INJECTION,TRUSTEN
2425,423330741,TRUSTEN AZ TAB,TRUSTEN
2426,427770177,TRUSTEN O 100 DT TABLET,TRUSTEN
2427,427770117,TRUSTEN O 200 TABLET,TRUSTEN
2428,423331487,TRUSTEN O DS SYRUP,TRUSTEN
2429,423331578,TRUSTEN OF TABLET,TRUSTEN
2430,423331544,TRUSTEN SÂ  INJECTION,TRUSTEN
2431,423330598,TRUSTEN SB INJECTION,TRUSTEN
2432,423330661,TRUSTOCID  D CAPSULE,TRUSTOCID
2433,423331033,TRUSTOCID CAPSULE,TRUSTOCID
2434,423330653,TRUSTZYME SYRUP 200 ML,TRUSTZYME
2435,423331188,TUCANOZOL 150 TABLETS,TUCANOZOL
2436,423330720,TULOPLAST 0.5 MG PATCHES,TULOPLAST
2437,423330721,TULOPLAST 1 MG PATCHES,TULOPLAST
2438,423330722,TULOPLAST 2 MG PATCHES,TULOPLAST
2439,423330769,TUMSUP DROPS 30 ML,TUMSUP
2440,423331305,TUMSUP LIQUID 30 ML,TUMSUP
2441,423330600,TUSFORMIN 1 MG TABLET,TUSFORMIN
2442,423330599,TUSFORMIN 2 TABLET,TUSFORMIN
2443,423330606,TUSFORMIN G TABLET,TUSFORMIN
2444,423330607,TUSFORMIN PLUS TABLET,TUSFORMIN
2445,423331038,TUSIMOX 250 CAPSULES,TUSIMOX
2446,423331030,TUSIMOX 500 CAPSULES,TUSIMOX
2447,423330541,TUSIMOX-DS SUSPENSION,TUSIMOX
2448,424441924,TWINAQT TABLETS 30 T,TWINAQT
2449,424441580,TWINAQT TABLETS 90 T,TWINAQT
2450,421112339,TYBRIVA CAPSULE 1X30C,TYBRIVA
2451,421112236,ULTIMOX 625 DUO TABLETS,ULTIMOX
2452,421112779,ULTIMOX CLAV 375 DUO TABLET 1x10T,ULTIMOX
2453,421112590,ULTIMOX CLAV 375 TABLET,ULTIMOX
2454,421111701,ULTIMOX CLAV 625 TABLET,ULTIMOX
2455,421111707,ULTIMOX CLAV DS SUSPENSION 30 ML,ULTIMOX
2456,421111773,ULTIMOX CLAV I.V.,ULTIMOX
2457,421112184,ULTIMOX CLAV KID DT TAB,ULTIMOX
2458,421112862,ULTIMOX CV 625 TABLETS,ULTIMOX
2459,421111695,ULTIMOX CV INJECTION,ULTIMOX
2460,421112139,ULTIMOX CV WITH SWFI,ULTIMOX
2461,421112271,ULTIMOX DDS SUSPENSION 1X30 ML,ULTIMOX
2462,421110730,ULTIMOX XR TABLETS,ULTIMOX
2463,423331486,UNISIL MPS SUSP. 170 ML MINT.,UNISIL
2464,421113028,UNMET TABLET 10x10T,UNMET
2465,423331525,UPNURON TABLET,UPNURON
2466,423331669,UPNURON-D 50/20 CAPSULES,UPNURON
2467,423331668,UPNURON-D 75/20 CAPSULES,UPNURON
2468,423331667,UPNURON-D 75/30 CAPSULES,UPNURON
2469,421113045,UREADERM MOISTURIZING CREAM 10% 100GM,UREADERM
2470,421113046,UREADERM MOISTURIZING CREAM 20% 100GM,UREADERM
2471,491110282,URICURE 150 TABLETS,URICURE
2472,421112755,URICURE 300 TABLET 20x15T,URICURE
2473,491110283,URICURE 300 TABLETS,URICURE
2474,423330379,URIFIX - 80 TABLETS 10 X 10 T,URIFIX
2475,423330809,URIFIX 40 TABLETS,URIFIX
2476,427770159,URSOMAX 150 MG TABLETS,URSOMAX
2477,427770160,URSOMAX 300 MG TABLETS,URSOMAX
2478,427770211,URSOMAX 450 SR TABLETS,URSOMAX
2479,423331140,VAC-T-VACCINE,VAC-T-VACCINE
2480,421112096,VALPOTEX CR 200 TABLET,VALPOTEX
2481,421112097,VALPOTEX CR 300 TABLET,VALPOTEX
2482,421112098,VALPOTEX CR 500 TABLET,VALPOTEX
2483,491110188,VASCIUM INJECTION,VASCIUM
2484,421110691,VELDIX GEL,VELDIX
2485,424440217,VELDIX P TABLETS,VELDIX
2486,424440306,VELDIX SR TABLETS,VELDIX
2487,424440281,VELDIX TABLETS,VELDIX
2488,421110835,VELDIX XT TABLETS,VELDIX
2489,491110185,VELIX 30,VELIX
2490,491110205,VELIX 40,VELIX
2491,492220052,VELIX 50,VELIX
2492,420430001,VENOFER 100mg/5mL VIAL,VENOFER
2493,493330072,VERORAB 1 VIAL+1 SOD.CHLOR.SOLV.,VERORAB
2494,493330078,VERORAB 5 VIALS+5 SOD.CHLOR.SOLV,VERORAB
2495,493330055,VERORAB PFS+SOD.CHLORIDE SOLVENT,VERORAB
2496,421112307,VIANCA TABLETS 1X30 T,VIANCA
2497,421112319,VIANCA TABLETS 1X90T,VIANCA
2498,421113024,VICARE BLISS TABLET 1x10T,VICARE
2499,421110538,VICARE CAPSULES,VICARE
2500,421113025,VICARE CLEAR CAPSULE 1x10C,VICARE
2501,421113026,VICARE I-CREAM 1x30GM,VICARE
2502,421110892,VICARE LD POWDER 35 GM,VICARE
2503,421113023,VICARE TOTAL CAPSULE 1x10C,VICARE
2504,421110824,VIFAZER SUSPENSION 100 ML,VIFAZER
2505,421110832,VIFAZER TABLETS,VIFAZER
2506,421113174,VIFEX CAPSULE 10C,VIFEX
2507,420000377,VIFEX SYRUP 100 ML,VIFEX
2508,429990187,VIFEX SYRUP 60 ML,VIFEX
2509,427770319,VIL G 50 MG TABLETS,VIL
2510,427770403,VIL GM 1000 MG TABLETS,VIL
2511,427770402,VIL GM 500 MG TABLETS,VIL
2512,422220031,VINCORT 1 MG TABLET,VINCORT
2513,422220027,VINCORT TABLET 30 MG,VINCORT
2514,422220026,VINCORT TABLET 6 MG,VINCORT
2515,422220218,VINGRAF 0.25 MG CAPSULE,VINGRAF
2516,422220140,VINGRAF 0.5 CAPSULES,VINGRAF
2517,422220141,VINGRAF 1 MG CAPSULE 6X10,VINGRAF
2518,422220180,VINGRAF 2 MG CAPSULE 6X10,VINGRAF
2519,420000380,VINGRAF CAPSULE 5 MG,VINGRAF
2520,422220120,VINTOR 10000 IU INJ 1 PFS,VINTOR
2521,422220113,VINTOR 2000 IU INJ 1 PFS,VINTOR
2522,492220008,VINTOR 3000 - PFS,VINTOR
2523,422220108,VINTOR 4000 IU INJ 1 PFS,VINTOR
2524,422220126,VINTOR 40000 IU PFS,VINTOR
2525,422220118,VINTOR 6000 IU INJ 1 PFS,VINTOR
2526,424441219,VIREM - R TABLETS 1X60 T,VIREM
2527,421110631,VIREM TABLETS,VIREM
2528,424441793,VIRO 4 5X6 KIT,VIRO
2529,424441929,VIROPIL TABLET 1X30T,VIROPIL
2530,424441930,VIROPIL TABLET 1X90T,VIROPIL
2531,421110605,VISTAVIT CAPSULES,VISTAVIT
2532,421110716,VITALEM CAPSULES,VITALEM
2533,421110724,VITALEM POWDER 200 GM,VITALEM
2534,421111386,VITALEM TABLET,VITALEM
2535,421112489,VITALEM -Z TABLETS,VITALEM
2536,423331621,VITAMIN D3 DROPS 15 ML [BE STUDY],VITAMIN
2537,423330492,VITANOVA - SG CAPSULES 1X10 C,VITANOVA
2538,423330689,VITANOVA 6L INJECTION,VITANOVA
2539,423330702,VITANOVA D3 6L INJECTION,VITANOVA
2540,423330671,VITANOVA D3 DROPS,VITANOVA
2541,423331750,VITANOVA D3 MG TABLETS,VITANOVA
2542,423331643,VITANOVA D3 NANO SOLUTION,VITANOVA
2543,423331192,VITANOVA D3 SACHET,VITANOVA
2544,423331601,VITANOVA D3 SG CAPSULES,VITANOVA
2545,423330572,VITANOVA DROPS 15 ML,VITANOVA
2546,423330410,VITANOVA SACHET 4X1 GM,VITANOVA
2547,423330557,VITANOVA-1000 DT TABLET10X1X10 T,VITANOVA
2548,429920030,VITASONIC Q 300 CAP.1X10C,VITASONIC
2549,421110931,VITASONIC TABLET 3X10 T,VITASONIC
2550,421112099,VIZATEX 20 TABLET,VIZATEX
2551,421112100,VIZATEX 40 TABLET,VIZATEX
2552,424440875,VONADAY 600/300/300 MG TABLET 30s,VONADAY
2553,421112516,VONARIL INJECTION,VONARIL
2554,421112115,VONARIL MD TABLET,VONARIL
2555,421111791,VONARIL SYRUP 1X30 ML,VONARIL
2556,424440821,VONAVIR 600/200/300 MG TABLET 30s,VONAVIR
2557,420120039,VOVERAN 50MG TABLETS 25X10 T,VOVERAN
2558,420120041,VOVERAN D 10X10 T,VOVERAN
2559,420120044,VOVERAN EMULGEL 30 GMS,VOVERAN
2560,420120045,VOVERAN EMULGEL 50 GMS,VOVERAN
2561,420120046,VOVERAN SR 100MG TABLETS 25X10 T,VOVERAN
2562,420120048,VOVERAN SR 75MG TABLETS 10X10 T,VOVERAN
2563,420120051,VOVERAN THERMAGEL 30 GMS,VOVERAN
2564,423330888,VOWFLAM INJECTION,VOWFLAM
2565,423330603,VOWFLAM TABLET,VOWFLAM
2566,423331540,VOWFLAM-TZ CAPSULES,VOWFLAM
2567,421112886,VYLDA D100/10 TABLET 1X10T,VYLDA
2568,421112572,VYLDA D100/5 TABLET 1X10T,VYLDA
2569,421112889,VYLDA DM 100/10/1000 TABLET 1x10T,VYLDA
2570,421112888,VYLDA DM 100/10/500 TABLET 1x10T,VYLDA
2571,421112639,VYLDA DM 100/5/1000 TABLET 1x10T,VYLDA
2572,421112638,VYLDA DM 100/5/500 TABLET 1x10T,VYLDA
2573,421112452,VYLDA OD 100 TABLETS,VYLDA
2574,421112490,VYLDA OD 50 TABLET 1X15T,VYLDA
2575,421112679,VYLDA P TABLET 1x10T,VYLDA
2576,424442008,VYLDA TABLET,VYLDA
2577,424441803,VYLDA TABLETS 1X15 T,VYLDA
2578,424441911,VYLDA-M 1000 TABLETS 1X10 T,VYLDA
2579,424441909,VYLDA-M 500 TABLETS  1X10 T,VYLDA
2580,424441910,VYLDA-M 850 TABLETS 1X10 T,VYLDA
2581,421111147,VYSOV 50 MG TABLETS,VYSOV
2582,421111145,VYSOV-M 50MG/1000MG TABLETS,VYSOV
2583,421111143,VYSOV-M 50MG/500MG TABLETS,VYSOV
2584,421111144,VYSOV-M 50MG/850MG TABLETS,VYSOV
2585,421111866,WINPERT 10K CAPSULES,WINPERT
2586,421111867,WINPERT 25K CAPSULES,WINPERT
2587,422220290,XGRAST  INJ 300 MCG/0.5 ML PFS,XGRAST
2588,492220092,XGRAST 300 MCG INJ 1 PFS,XGRAST
2589,421111516,XILIA - 1 TABLETS,XILIA
2590,421111517,XILIA - 2 TABLETS,XILIA
2591,421110948,XILIA - M 1 FORTE TABLETS,XILIA
2592,421110645,XILIA - M 1 TABLETS,XILIA
2593,421110949,XILIA - M 2 FORTE TABLETS,XILIA
2594,421110646,XILIA - M 2 TABLETS,XILIA
2595,421111092,XILIA TRIO - 1 TABLETS,XILIA
2596,421111093,XILIA TRIO - 2 TABLETS,XILIA
2597,421110647,XILIA-MP 1 TABLETS,XILIA
2598,421110648,XILIA-MP 2 TABLETS,XILIA
2599,421112197,XONETUM  INJECTION 1.5 GM,XONETUM
2600,421111203,XPLODE - L TABLETS,XPLODE
2601,421110950,XPLODE - RD POWDER 35 GM,XPLODE
2602,421111040,XPLODE - SF TABLETS,XPLODE
2603,421110596,XPLODE ISO POWDER,XPLODE
2604,421110564,XPLODE POWDER 200 GM,XPLODE
2605,421110379,XPLODE SACHET,XPLODE
2606,421110954,XPLODE SYRUP 150 ML,XPLODE
2607,421110845,XPLODE TABLET,XPLODE
2608,421110569,XPLODE-ISO TABLET,XPLODE
2609,423331775,ZAGORE 100 TABLETS,ZAGORE
2610,424441485,ZAPIXA 2.5 TABLETS 1X10 T,ZAPIXA
2611,424441486,ZAPIXA 5 TABLETS 1X10 T,ZAPIXA
2612,421110735,ZEFLOX TABLETS,ZEFLOX
2613,420500002,ZEMCIFER - XT DROPS 15 ML,ZEMCIFER
2614,423331447,ZEMCIFER  XT SUSPENSION,ZEMCIFER
2615,427770324,ZEMCIFER  XT TABLETS,ZEMCIFER
2616,423331000,ZEMCIFER 100 INJECTION,ZEMCIFER
2617,424440089,ZEMCIFER CHEWABLE TABLETS,ZEMCIFER
2618,421110501,ZEMCIFER DROPS,ZEMCIFER
2619,423330920,ZEMCIFER INJECTION 2.5 ML,ZEMCIFER
2620,420001902,ZEMCIFER SUSPENSION 150 ML,ZEMCIFER
2621,420002564,ZEMCIFER SUSPENSION 60 ML,ZEMCIFER
2622,424440020,ZEMCIFER TABLETS,ZEMCIFER
2623,420000519,ZEN - PRAZOLE 10 20X10,ZEN - PRAZOLE
2624,420000520,ZEN - PRAZOLE 20 20X10,ZEN - PRAZOLE
2625,423331499,ZENSITA 100 MG TABLETS,ZENSITA
2626,423331498,ZENSITA 50 MG TABLETS,ZENSITA
2627,423331497,ZENSITA M 1000 TABLETS,ZENSITA
2628,423331496,ZENSITA M 500 TABLETS,ZENSITA
2629,423331636,ZENSITA MP 500 TABLETS,ZENSITA
2630,423331759,ZENSITA TRIO 1000 TABLETS,ZENSITA
2631,423331758,ZENSITA TRIO 500 TABLETS,ZENSITA
2632,423331659,ZENSITA-D 100/10 TABLETS,ZENSITA
2633,423331658,ZENSITA-D 50/5 TABLETS,ZENSITA
2634,420030132,ZENTOR 250 MG TABLET,ZENTOR
2635,423331167,ZENTOR 500 MG TABLET,ZENTOR
2636,423330220,ZENTOR 750 MG TABLETS,ZENTOR
2637,420030247,ZEOF - O SUSPENSION 30 ML,ZEOF
2638,420030093,ZEOF 100 DT TABLET,ZEOF
2639,423330897,ZEOF 200 MG TABLETS,ZEOF
2640,423330527,ZEOF 400 TABLET,ZEOF
2641,420030268,ZEOF EYE / EAR DROPS 5 ML,ZEOF
2642,423330531,ZEOF O TABLET,ZEOF
2643,423330160,ZEOF SUSPENSION 30 ML,ZEOF
2644,420030088,ZEOF-12 TABLET,ZEOF
2645,420030090,ZEOF-24 TABLET,ZEOF
2646,424441073,ZIDINE 300 MG TABLET 60s,ZIDINE
2647,491110063,ZIDINE ORAL SOLUTION,ZIDINE
2648,421112811,ZIDOPLUS CAPSULES 3X10 C,ZIDOPLUS
2649,421111520,ZILARBI 20 TABLET 10X10T,ZILARBI
2650,424441403,ZILARBI 40 TABLET,ZILARBI
2651,424441404,ZILARBI 80 TABLET,ZILARBI
2652,421112321,ZILARBI CN 10 TABLETS 1x15 T,ZILARBI
2653,421112320,ZILARBI CN TABLETS 1x15 T,ZILARBI
2654,421111907,ZILARBI CT 12.5 TABLETS,ZILARBI
2655,421112130,ZILARBI CT 25 TABLETS,ZILARBI
2656,423330161,ZINCONIA 20 DT TABLETS,ZINCONIA
2657,427770132,ZINCONIA 50 TABLETS,ZINCONIA
2658,423331102,ZINCONIA SYRUP 100 ML,ZINCONIA
2659,423330927,ZINCONIA SYRUP 50 ML,ZINCONIA
2660,423330843,ZOFOMUNE 60 TABLETS,ZOFOMUNE
2661,424440034,ZOMITAC - DSR 10 CAPSULES,ZOMITAC
2662,420000521,ZOMITAC - O CAPSULES 10X10,ZOMITAC
2663,424440216,ZOMITAC D CAPSULES,ZOMITAC
2664,424440215,ZOMITAC TABLET 10,ZOMITAC
2665,429990546,ZOPIPURE - 1 TABLETS 10T,ZOPIPURE
2666,429990547,ZOPIPURE - 2 TABLETS 10T,ZOPIPURE
2667,491110055,ZORDIL - 2 DISPERSIBLE TABLETS 10T,ZORDIL
2668,491110056,ZORDIL - 4 DISPERSIBLE TABLETS 10T,ZORDIL
2669,420000831,ZORDIL 2 TABLET,ZORDIL
2670,420000832,ZORDIL 4 TABLET,ZORDIL
2671,491110095,ZORDIL INJECTION,ZORDIL
2672,491110036,ZORDIL ORAL SOLUTION,ZORDIL
2673,421112101,ZORESO D CAPSULE,ZORESO
2674,421112680,ZORESO D SR CAPSULE 20x2x10C,ZORESO
2675,421112264,ZORESO HP-1X 7 KIT,ZORESO
2676,421112515,ZORESO IV.INJECTION,ZORESO
2677,421111850,ZORESO TABLET,ZORESO
2678,421112529,ZORESO-L CAPSULES 10X10 C,ZORESO
2679,427770287,ZOSA DSR CAPSULES,ZOSA
2680,423331768,ZOSA FAST TABLET,ZOSA
2681,423331581,ZOSA HP KIT,ZOSA
2682,423331559,ZOSA JUNIOR SACHET,ZOSA
2683,427770314,ZOSA L CAPSULES,ZOSA
2684,427770303,ZOSA TABLETS,ZOSA
2685,427770486,ZOSA-L CAPSULE 1X15C,ZOSA
2686,423330728,ZOSDEM 100 DT TABLET,ZOSDEM
2687,423331518,ZOSDEM 200 TABLET,ZOSDEM
2688,427770077,ZOSDEM CLAV TABLETS,ZOSDEM
2689,427770362,ZOSDEM DS DRY SUSPENSION,ZOSDEM
2690,420030102,ZOSEC - PRO CAPSULES 10X10 C,ZOSEC
2691,420030103,ZOSEC - PRO KIT 10X10 KIT,ZOSEC
2692,420000404,ZOSEC CAPSULES 10 MG,ZOSEC
2693,424440106,ZOSEC CAPSULES 20 MG,ZOSEC
2694,421111969,ZOSEC D CAPSULES,ZOSEC
2695,420000593,ZOSEC S TABLET 20MG,ZOSEC
2696,420000594,ZOSEC S TABLET 40 MG,ZOSEC
2697,421113167,ZOSECTA DSR CAPSULE 10x15C,ZOSECTA
2698,424440053,ZOSECTA DSR CAPSULES,ZOSECTA
2699,421112230,ZOSECTA IV 20Mg.,ZOSECTA
2700,424440050,ZOSECTA TABLET,ZOSECTA
2701,423331076,ZOSOVIR 400 TABLETS,ZOSOVIR
2702,427770224,ZOSTUM 1 GM INJECTION,ZOSTUM
2703,427770223,ZOSTUM 1.5 GM INJECTION,ZOSTUM
2704,427770222,ZOSTUM 2 GM INJECTION,ZOSTUM
2705,427770221,ZOSTUM 3 GM INJECTION,ZOSTUM
2706,427770225,ZOSTUM 500 MG INJECTION,ZOSTUM
2707,427770041,ZOSTUM 750 MG INJECTION,ZOSTUM
2708,427770071,ZOSTUM O 100 DRY SUSPENSION,ZOSTUM
2709,427770549,ZOSTUM O 200 TABLET 1X10T,ZOSTUM
2710,427770015,ZOSTUM O 50 DT TABLETS,ZOSTUM
2711,427770192,ZOSTUM O TABLETS,ZOSTUM
2712,420000524,ZOTHRA TABLETS 10X10,ZOTHRA
2713,423331550,ZU-C 500 TABLETS,ZU-C
2714,423331425,ZU-C INJECTION 5 ML,ZU-C
